user_id;segment_id;segment_name;assigned_rewards
506776;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
506777;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506807;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
506810;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506821;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
506828;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506837;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
506855;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506857;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
506858;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506864;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506894;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
506913;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
506918;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506929;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506939;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506962;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506968;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
506969;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506981;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506995;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
506997;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507010;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507034;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507036;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507050;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507051;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507064;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507077;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507086;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507113;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507115;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
507121;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
507123;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507133;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507138;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507162;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507163;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507166;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507214;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507267;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507273;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507356;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507360;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507369;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507376;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507377;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507428;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507431;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507435;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507457;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507465;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507466;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507485;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507495;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507503;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507505;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507524;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
507534;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507557;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507573;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507596;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507617;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507634;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507649;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507699;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507700;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507721;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507728;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507753;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507759;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507773;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507774;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507800;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507817;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507822;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507825;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507837;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507838;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507850;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507868;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507871;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
507916;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
507991;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
508000;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
508031;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508050;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
508064;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508071;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
508083;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
508096;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508098;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508106;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508111;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
508118;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508144;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508177;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
508189;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508191;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
508240;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508243;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
508249;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
508261;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
